seed,parameter_set,instance,makespan,runtime,model,jobs,machines,upper_bound,gap,category
0,FIFO,dmu60,6627.0,1.3246490955352783,FIFO,30,20,4755,0.3936908517350158,medium
0,FIFO,ta41,2648.0,1.0429959297180176,FIFO,30,20,2005,0.3206982543640898,medium
0,FIFO,ta42,2414.0,1.0761940479278564,FIFO,30,20,1937,0.2462570986060919,medium
0,FIFO,ta43,2531.0,1.0898377895355225,FIFO,30,20,1846,0.3710725893824485,medium
0,FIFO,ta44,2773.0,1.066305160522461,FIFO,30,20,1979,0.4012127337038909,medium
0,FIFO,ta45,2658.0,1.1390841007232666,FIFO,30,20,2000,0.329,medium
0,FIFO,ta46,2853.0,1.035304069519043,FIFO,30,20,2004,0.4236526946107784,medium
0,FIFO,ta47,2597.0,1.0689630508422852,FIFO,30,20,1889,0.37480148226574905,medium
0,FIFO,ta48,2469.0,1.0958759784698486,FIFO,30,20,1941,0.27202472952086554,medium
0,FIFO,ta49,2695.0,1.086223840713501,FIFO,30,20,1961,0.3742988271290158,medium
0,FIFO,ta50,2619.0,1.127983808517456,FIFO,30,20,1923,0.3619344773790952,medium
1,FIFO,dmu16,4844.0,1.0814189910888672,FIFO,30,20,3751,0.29138896294321515,medium
1,FIFO,dmu17,5121.0,1.0627100467681885,FIFO,30,20,3814,0.3426848453067646,medium
1,FIFO,dmu18,4628.0,1.049471139907837,FIFO,30,20,3844,0.20395421436004163,medium
1,FIFO,dmu19,5049.0,1.0423240661621094,FIFO,30,20,3768,0.33996815286624205,medium
1,FIFO,dmu20,4614.0,1.069953203201294,FIFO,30,20,3710,0.24366576819407007,medium
1,FIFO,dmu56,7035.0,1.272904872894287,FIFO,30,20,4941,0.4238008500303582,medium
1,FIFO,dmu57,7053.0,1.250622034072876,FIFO,30,20,4655,0.5151450053705693,medium
1,FIFO,dmu58,6495.0,1.2857060432434082,FIFO,30,20,4708,0.37956669498725576,medium
1,FIFO,dmu59,6930.0,1.3132169246673584,FIFO,30,20,4624,0.4987024221453287,medium
1,FIFO,dmu60,7019.0,1.321270227432251,FIFO,30,20,4755,0.476130389064143,medium
1,FIFO,ta41,2640.0,1.0379128456115725,FIFO,30,20,2005,0.3167082294264339,medium
1,FIFO,ta42,2600.0,0.9834730625152588,FIFO,30,20,1937,0.3422818791946309,medium
1,FIFO,ta43,2578.0,1.0461187362670898,FIFO,30,20,1846,0.39653304442036835,medium
1,FIFO,ta44,2709.0,1.0190820693969729,FIFO,30,20,1979,0.3688731682668014,medium
1,FIFO,ta45,2535.0,1.1054511070251465,FIFO,30,20,2000,0.2675,medium
1,FIFO,ta46,2678.0,1.0743520259857178,FIFO,30,20,2004,0.33632734530938124,medium
1,FIFO,ta47,2555.0,1.0916011333465576,FIFO,30,20,1889,0.3525674960296453,medium
1,FIFO,ta48,2449.0,1.028467893600464,FIFO,30,20,1941,0.26172076249356,medium
1,FIFO,ta49,2581.0,1.0644800662994385,FIFO,30,20,1961,0.3161652218255992,medium
1,FIFO,ta50,2431.0,1.068234920501709,FIFO,30,20,1923,0.2641705668226729,medium
2,FIFO,dmu16,4822.0,1.0407772064208984,FIFO,30,20,3751,0.28552386030391896,medium
2,FIFO,dmu17,5085.0,1.0488560199737549,FIFO,30,20,3814,0.33324593602517044,medium
2,FIFO,dmu18,5131.0,1.0474653244018557,FIFO,30,20,3844,0.33480749219562955,medium
2,FIFO,dmu19,4916.0,1.0143370628356934,FIFO,30,20,3768,0.3046709129511677,medium
2,FIFO,dmu20,4647.0,1.0751709938049316,FIFO,30,20,3710,0.2525606469002695,medium
2,FIFO,dmu56,7212.0,1.2977421283721924,FIFO,30,20,4941,0.4596235579842137,medium
2,FIFO,dmu57,6837.0,1.2566909790039062,FIFO,30,20,4655,0.46874328678839955,medium
2,FIFO,dmu58,6523.0,1.3579158782958984,FIFO,30,20,4708,0.3855140186915888,medium
2,FIFO,dmu59,6674.0,1.3191509246826172,FIFO,30,20,4624,0.44333910034602075,medium
2,FIFO,dmu60,6769.0,1.3299472332000732,FIFO,30,20,4755,0.4235541535226078,medium
2,FIFO,ta41,2679.0,1.0870311260223389,FIFO,30,20,2005,0.33615960099750625,medium
2,FIFO,ta42,2493.0,1.0470259189605713,FIFO,30,20,1937,0.2870418172431595,medium
2,FIFO,ta43,2581.0,1.0475900173187256,FIFO,30,20,1846,0.3981581798483207,medium
2,FIFO,ta44,2636.0,1.0419211387634275,FIFO,30,20,1979,0.33198585144012127,medium
2,FIFO,ta45,2585.0,1.115387201309204,FIFO,30,20,2000,0.2925,medium
2,FIFO,ta46,2618.0,1.044255018234253,FIFO,30,20,2004,0.3063872255489022,medium
2,FIFO,ta47,2467.0,1.0828568935394287,FIFO,30,20,1889,0.3059820010587613,medium
2,FIFO,ta48,2608.0,1.0783591270446775,FIFO,30,20,1941,0.34363730036063883,medium
2,FIFO,ta49,2456.0,1.0662999153137207,FIFO,30,20,1961,0.25242223355430904,medium
2,FIFO,ta50,2468.0,1.095546007156372,FIFO,30,20,1923,0.2834113364534581,medium
3,FIFO,dmu16,5252.0,1.029310941696167,FIFO,30,20,3751,0.40015995734470805,medium
3,FIFO,dmu17,5030.0,1.096114158630371,FIFO,30,20,3814,0.3188253801782905,medium
3,FIFO,dmu18,4792.0,1.051788091659546,FIFO,30,20,3844,0.24661810613943808,medium
3,FIFO,dmu19,5076.0,0.989203929901123,FIFO,30,20,3768,0.3471337579617834,medium
3,FIFO,dmu20,4628.0,1.0658609867095947,FIFO,30,20,3710,0.24743935309973045,medium
3,FIFO,dmu56,7121.0,1.2460579872131348,FIFO,30,20,4941,0.44120623355596034,medium
3,FIFO,dmu57,6440.0,1.2511279582977295,FIFO,30,20,4655,0.38345864661654133,medium
3,FIFO,dmu58,6629.0,1.2659010887145996,FIFO,30,20,4708,0.4080288870008496,medium
3,FIFO,dmu59,6411.0,1.234133243560791,FIFO,30,20,4624,0.38646193771626297,medium
3,FIFO,dmu60,7226.0,1.3606560230255127,FIFO,30,20,4755,0.5196635120925341,medium
3,FIFO,ta41,2597.0,1.061683177947998,FIFO,30,20,2005,0.29526184538653366,medium
3,FIFO,ta42,2614.0,1.0304720401763916,FIFO,30,20,1937,0.3495095508518327,medium
3,FIFO,ta43,2502.0,1.1996731758117676,FIFO,30,20,1846,0.3553629469122427,medium
3,FIFO,ta44,2600.0,1.0408110618591309,FIFO,30,20,1979,0.3137948458817585,medium
3,FIFO,ta45,2566.0,1.1704859733581543,FIFO,30,20,2000,0.283,medium
3,FIFO,ta46,2697.0,1.102358102798462,FIFO,30,20,2004,0.3458083832335329,medium
3,FIFO,ta47,2430.0,1.1038579940795898,FIFO,30,20,1889,0.2863949179460032,medium
3,FIFO,ta48,2574.0,1.114387273788452,FIFO,30,20,1941,0.3261205564142195,medium
3,FIFO,ta49,2628.0,1.1437788009643557,FIFO,30,20,1961,0.34013258541560426,medium
3,FIFO,ta50,2515.0,1.0949218273162842,FIFO,30,20,1923,0.3078523140925637,medium
4,FIFO,dmu16,4895.0,1.0554721355438232,FIFO,30,20,3751,0.30498533724340177,medium
4,FIFO,dmu17,5180.0,1.0203180313110352,FIFO,30,20,3814,0.3581541688515994,medium
4,FIFO,dmu18,4956.0,1.0863709449768066,FIFO,30,20,3844,0.2892819979188345,medium
4,FIFO,dmu19,4980.0,1.0580191612243652,FIFO,30,20,3768,0.321656050955414,medium
4,FIFO,dmu20,4712.0,1.0741479396820068,FIFO,30,20,3710,0.27008086253369273,medium
4,FIFO,dmu56,7193.0,1.3690218925476074,FIFO,30,20,4941,0.4557781825541388,medium
4,FIFO,dmu57,6982.0,1.3432059288024902,FIFO,30,20,4655,0.4998925886143931,medium
4,FIFO,dmu58,6540.0,1.278966188430786,FIFO,30,20,4708,0.38912489379779097,medium
4,FIFO,dmu59,7117.0,1.3477046489715576,FIFO,30,20,4624,0.539143598615917,medium
4,FIFO,dmu60,6794.0,1.3205180168151855,FIFO,30,20,4755,0.4288117770767613,medium
4,FIFO,ta41,2607.0,1.110199213027954,FIFO,30,20,2005,0.3002493765586035,medium
4,FIFO,ta42,2531.0,0.9856269359588624,FIFO,30,20,1937,0.30665978316985026,medium
4,FIFO,ta43,2535.0,1.0426487922668457,FIFO,30,20,1846,0.3732394366197183,medium
4,FIFO,ta44,2782.0,1.0370008945465088,FIFO,30,20,1979,0.40576048509348156,medium
4,FIFO,ta45,2589.0,1.1635940074920654,FIFO,30,20,2000,0.2945,medium
4,FIFO,ta46,2781.0,1.0437719821929932,FIFO,30,20,2004,0.38772455089820357,medium
4,FIFO,ta47,2551.0,1.0931999683380127,FIFO,30,20,1889,0.35044997353096874,medium
4,FIFO,ta48,2586.0,1.053652048110962,FIFO,30,20,1941,0.3323029366306028,medium
4,FIFO,ta49,2682.0,1.1119258403778076,FIFO,30,20,1961,0.3676695563488016,medium
4,FIFO,ta50,2538.0,1.1255581378936768,FIFO,30,20,1923,0.31981279251170047,medium
5,FIFO,dmu16,5048.0,1.0594799518585205,FIFO,30,20,3751,0.3457744601439616,medium
5,FIFO,dmu17,5065.0,1.0870611667633057,FIFO,30,20,3814,0.3280020975353959,medium
5,FIFO,dmu18,5189.0,1.0662319660186768,FIFO,30,20,3844,0.3498959417273673,medium
5,FIFO,dmu19,5031.0,1.005570888519287,FIFO,30,20,3768,0.3351910828025478,medium
5,FIFO,dmu20,4904.0,1.0810391902923584,FIFO,30,20,3710,0.32183288409703503,medium
5,FIFO,dmu56,7017.0,1.324152946472168,FIFO,30,20,4941,0.4201578627808136,medium
5,FIFO,dmu57,6694.0,1.2244160175323486,FIFO,30,20,4655,0.4380236305048335,medium
5,FIFO,dmu58,6797.0,1.3761112689971924,FIFO,30,20,4708,0.4437128292268479,medium
5,FIFO,dmu59,6745.0,1.2606072425842283,FIFO,30,20,4624,0.4586937716262976,medium
5,FIFO,dmu60,6988.0,1.2745625972747805,FIFO,30,20,4755,0.46961093585699265,medium
5,FIFO,ta41,2642.0,1.0913290977478027,FIFO,30,20,2005,0.31770573566084787,medium
5,FIFO,ta42,2567.0,1.0309090614318848,FIFO,30,20,1937,0.3252452245740836,medium
5,FIFO,ta43,2632.0,1.0729568004608154,FIFO,30,20,1846,0.4257854821235103,medium
5,FIFO,ta44,2790.0,1.0275499820709229,FIFO,30,20,1979,0.40980293077311775,medium
5,FIFO,ta45,2592.0,1.1569981575012207,FIFO,30,20,2000,0.296,medium
5,FIFO,ta46,2653.0,1.0444190502166748,FIFO,30,20,2004,0.32385229540918165,medium
5,FIFO,ta47,2437.0,1.0784382820129397,FIFO,30,20,1889,0.29010058231868713,medium
5,FIFO,ta48,2597.0,1.14302396774292,FIFO,30,20,1941,0.3379701184956208,medium
5,FIFO,ta49,2546.0,1.0604329109191897,FIFO,30,20,1961,0.29831718510963795,medium
5,FIFO,ta50,2632.0,1.1037838459014893,FIFO,30,20,1923,0.36869474778991157,medium
6,FIFO,dmu16,4975.0,1.081533908843994,FIFO,30,20,3751,0.3263129832044788,medium
6,FIFO,dmu17,5244.0,1.0502142906188965,FIFO,30,20,3814,0.3749344520188778,medium
6,FIFO,dmu18,5070.0,1.0438730716705322,FIFO,30,20,3844,0.3189386056191467,medium
6,FIFO,dmu19,4878.0,1.0323152542114258,FIFO,30,20,3768,0.2945859872611465,medium
6,FIFO,dmu20,4802.0,1.0419840812683103,FIFO,30,20,3710,0.2943396226415094,medium
6,FIFO,dmu56,7397.0,1.2841172218322754,FIFO,30,20,4941,0.49706537138231127,medium
6,FIFO,dmu57,6857.0,1.2144370079040527,FIFO,30,20,4655,0.47303974221267453,medium
6,FIFO,dmu58,6770.0,1.373095989227295,FIFO,30,20,4708,0.43797790994052677,medium
6,FIFO,dmu59,6747.0,1.2650270462036133,FIFO,30,20,4624,0.45912629757785467,medium
6,FIFO,dmu60,6729.0,1.3343398571014404,FIFO,30,20,4755,0.41514195583596214,medium
6,FIFO,ta41,2646.0,1.0907588005065918,FIFO,30,20,2005,0.3197007481296758,medium
6,FIFO,ta42,2557.0,1.0772364139556885,FIFO,30,20,1937,0.3200826019617966,medium
6,FIFO,ta43,2487.0,1.1268882751464844,FIFO,30,20,1846,0.34723726977248104,medium
6,FIFO,ta44,2672.0,0.9995651245117188,FIFO,30,20,1979,0.3501768569984841,medium
6,FIFO,ta45,2594.0,1.1123859882354736,FIFO,30,20,2000,0.297,medium
6,FIFO,ta46,2602.0,1.0068609714508057,FIFO,30,20,2004,0.29840319361277445,medium
6,FIFO,ta47,2455.0,1.0675160884857178,FIFO,30,20,1889,0.2996294335627316,medium
6,FIFO,ta48,2532.0,1.1108198165893557,FIFO,30,20,1941,0.3044822256568779,medium
6,FIFO,ta49,2712.0,1.0386459827423096,FIFO,30,20,1961,0.38296787353391126,medium
6,FIFO,ta50,2613.0,1.0893399715423584,FIFO,30,20,1923,0.358814352574103,medium
7,FIFO,dmu16,5104.0,1.0346899032592771,FIFO,30,20,3751,0.36070381231671556,medium
7,FIFO,dmu17,5000.0,1.0834801197052002,FIFO,30,20,3814,0.31095962244362874,medium
7,FIFO,dmu18,4890.0,0.989582061767578,FIFO,30,20,3844,0.2721123829344433,medium
7,FIFO,dmu19,5162.0,1.003303050994873,FIFO,30,20,3768,0.36995753715498936,medium
7,FIFO,dmu20,5060.0,1.0679538249969482,FIFO,30,20,3710,0.3638814016172507,medium
7,FIFO,dmu56,7050.0,1.2683660984039309,FIFO,30,20,4941,0.4268366727383121,medium
7,FIFO,dmu57,6894.0,1.3297622203826904,FIFO,30,20,4655,0.48098818474758326,medium
7,FIFO,dmu58,6760.0,1.327880859375,FIFO,30,20,4708,0.4358538657604078,medium
7,FIFO,dmu59,7132.0,1.2798049449920654,FIFO,30,20,4624,0.5423875432525952,medium
7,FIFO,dmu60,6635.0,1.2227652072906494,FIFO,30,20,4755,0.3953732912723449,medium
7,FIFO,ta41,2686.0,1.1700010299682615,FIFO,30,20,2005,0.3396508728179551,medium
7,FIFO,ta42,2591.0,1.0427429676055908,FIFO,30,20,1937,0.3376355188435725,medium
7,FIFO,ta45,2663.0,1.098201036453247,FIFO,30,20,2000,0.3315,medium
7,FIFO,ta46,2650.0,1.09879469871521,FIFO,30,20,2004,0.3223552894211577,medium
7,FIFO,ta47,2477.0,1.1167659759521484,FIFO,30,20,1889,0.3112758073054526,medium
7,FIFO,ta48,2462.0,1.0587108135223389,FIFO,30,20,1941,0.26841834106130863,medium
7,FIFO,ta49,2459.0,1.0717689990997314,FIFO,30,20,1961,0.25395206527282,medium
7,FIFO,ta50,2582.0,1.0732018947601318,FIFO,30,20,1923,0.34269370774830993,medium
8,FIFO,dmu16,4847.0,1.0621681213378906,FIFO,30,20,3751,0.2921887496667555,medium
8,FIFO,dmu17,5195.0,1.073617935180664,FIFO,30,20,3814,0.36208704771893024,medium
8,FIFO,dmu18,4644.0,1.0081920623779297,FIFO,30,20,3844,0.2081165452653486,medium
8,FIFO,dmu19,5225.0,1.0402140617370603,FIFO,30,20,3768,0.3866772823779193,medium
8,FIFO,dmu20,4710.0,1.1189019680023191,FIFO,30,20,3710,0.2695417789757412,medium
8,FIFO,dmu56,7149.0,1.3796718120574951,FIFO,30,20,4941,0.44687310261080754,medium
8,FIFO,dmu57,7239.0,1.242630958557129,FIFO,30,20,4655,0.5551020408163265,medium
8,FIFO,dmu58,6499.0,1.2844431400299072,FIFO,30,20,4708,0.3804163126593033,medium
8,FIFO,dmu59,7089.0,1.2878892421722412,FIFO,30,20,4624,0.5330882352941176,medium
8,FIFO,dmu60,7096.0,1.3264682292938232,FIFO,30,20,4755,0.4923238696109359,medium
8,FIFO,ta41,2796.0,1.1097750663757324,FIFO,30,20,2005,0.3945137157107232,medium
8,FIFO,ta42,2686.0,1.0173912048339844,FIFO,30,20,1937,0.3866804336602994,medium
8,FIFO,ta43,2528.0,1.06709885597229,FIFO,30,20,1846,0.3694474539544962,medium
8,FIFO,ta45,2580.0,1.1000020503997805,FIFO,30,20,2000,0.29,medium
8,FIFO,ta46,2640.0,1.0398590564727783,FIFO,30,20,2004,0.31736526946107785,medium
8,FIFO,ta47,2553.0,1.0498499870300293,FIFO,30,20,1889,0.35150873478030703,medium
8,FIFO,ta48,2527.0,1.0616083145141602,FIFO,30,20,1941,0.3019062339000515,medium
8,FIFO,ta49,2530.0,1.0705101490020752,FIFO,30,20,1961,0.2901580826109128,medium
8,FIFO,ta50,2587.0,1.0589301586151123,FIFO,30,20,1923,0.3452938117524701,medium
9,FIFO,dmu16,4923.0,1.0061380863189695,FIFO,30,20,3751,0.31245001332977873,medium
9,FIFO,dmu17,5301.0,1.0142178535461426,FIFO,30,20,3814,0.3898793917147352,medium
9,FIFO,dmu18,4805.0,1.0329301357269287,FIFO,30,20,3844,0.25,medium
9,FIFO,dmu19,5102.0,1.008544683456421,FIFO,30,20,3768,0.35403397027600847,medium
9,FIFO,dmu20,4773.0,1.0775201320648191,FIFO,30,20,3710,0.2865229110512129,medium
9,FIFO,dmu56,7959.0,1.3212010860443115,FIFO,30,20,4941,0.6108075288403157,medium
9,FIFO,dmu57,7025.0,1.316392183303833,FIFO,30,20,4655,0.5091299677765844,medium
9,FIFO,dmu58,6521.0,1.3598129749298096,FIFO,30,20,4708,0.385089209855565,medium
9,FIFO,dmu59,6633.0,1.273768186569214,FIFO,30,20,4624,0.4344723183391003,medium
9,FIFO,dmu60,6862.0,1.2888729572296145,FIFO,30,20,4755,0.44311251314405886,medium
9,FIFO,ta41,2815.0,1.063342809677124,FIFO,30,20,2005,0.40399002493765584,medium
9,FIFO,ta42,2423.0,1.0294601917266846,FIFO,30,20,1937,0.2509034589571502,medium
9,FIFO,ta43,2747.0,1.0870389938354492,FIFO,30,20,1846,0.48808234019501623,medium
9,FIFO,ta44,2631.0,1.1002051830291748,FIFO,30,20,1979,0.3294593228903487,medium
9,FIFO,ta45,2568.0,1.154530048370361,FIFO,30,20,2000,0.284,medium
9,FIFO,ta46,2680.0,1.0129179954528809,FIFO,30,20,2004,0.3373253493013972,medium
9,FIFO,ta47,2564.0,1.089484930038452,FIFO,30,20,1889,0.35733192165166755,medium
9,FIFO,ta48,2633.0,1.055306911468506,FIFO,30,20,1941,0.3565172591447707,medium
9,FIFO,ta49,2585.0,1.0614962577819824,FIFO,30,20,1961,0.31820499745028047,medium
9,FIFO,ta50,2542.0,1.187211036682129,FIFO,30,20,1923,0.3218928757150286,medium
0,LOR,dmu16,5613.0,0.7559030055999756,LOR,30,20,3751,0.4964009597440682,medium
0,LOR,dmu17,5920.0,0.7613523006439209,LOR,30,20,3814,0.5521761929732564,medium
0,LOR,dmu18,5492.0,0.8027613162994385,LOR,30,20,3844,0.4287200832466181,medium
0,LOR,dmu19,5693.0,0.8205199241638184,LOR,30,20,3768,0.5108811040339702,medium
0,LOR,dmu20,5997.0,0.8134043216705322,LOR,30,20,3710,0.6164420485175203,medium
0,LOR,dmu56,7596.0,0.8401830196380615,LOR,30,20,4941,0.5373406193078324,medium
0,LOR,dmu57,7110.0,0.870002269744873,LOR,30,20,4655,0.527389903329753,medium
0,LOR,dmu58,6797.0,0.8179700374603271,LOR,30,20,4708,0.4437128292268479,medium
0,LOR,dmu59,6680.0,0.8355698585510254,LOR,30,20,4624,0.444636678200692,medium
0,LOR,dmu60,6860.0,0.779447078704834,LOR,30,20,4755,0.4426919032597266,medium
0,LOR,ta41,3055.0,0.7784688472747803,LOR,30,20,2005,0.5236907730673317,medium
0,LOR,ta42,3242.0,0.7974390983581543,LOR,30,20,1937,0.6737222509034589,medium
0,LOR,ta43,2917.0,0.8180270195007324,LOR,30,20,1846,0.5801733477789816,medium
0,LOR,ta44,3043.0,0.7448949813842773,LOR,30,20,1979,0.5376452753916119,medium
0,LOR,ta45,2896.0,0.8587419986724854,LOR,30,20,2000,0.448,medium
0,LOR,ta46,2989.0,0.8209841251373291,LOR,30,20,2004,0.49151696606786427,medium
0,LOR,ta47,3554.0,0.7937300205230713,LOR,30,20,1889,0.8814187400741132,medium
0,LOR,ta48,2872.0,0.877234935760498,LOR,30,20,1941,0.4796496651210716,medium
0,LOR,ta49,3001.0,0.8580610752105713,LOR,30,20,1961,0.5303416624171341,medium
0,LOR,ta50,2848.0,0.83595871925354,LOR,30,20,1923,0.48101924076963076,medium
1,LOR,dmu16,5912.0,0.7450370788574219,LOR,30,20,3751,0.5761130365235937,medium
1,LOR,dmu17,6012.0,0.778735876083374,LOR,30,20,3814,0.5762978500262191,medium
1,LOR,dmu18,5674.0,0.8148717880249023,LOR,30,20,3844,0.4760665972944849,medium
1,LOR,dmu19,5977.0,0.7539241313934326,LOR,30,20,3768,0.5862526539278131,medium
1,LOR,dmu20,6077.0,0.7593343257904053,LOR,30,20,3710,0.6380053908355795,medium
1,LOR,dmu56,7221.0,0.8888680934906006,LOR,30,20,4941,0.461445051608986,medium
1,LOR,dmu57,6713.0,0.8500709533691406,LOR,30,20,4655,0.4421052631578947,medium
1,LOR,dmu58,6624.0,0.8760240077972412,LOR,30,20,4708,0.40696686491079015,medium
1,LOR,dmu59,7018.0,0.8563930988311768,LOR,30,20,4624,0.5177335640138409,medium
1,LOR,dmu60,6314.0,0.9033169746398926,LOR,30,20,4755,0.32786540483701365,medium
1,LOR,ta41,2955.0,0.7907528877258301,LOR,30,20,2005,0.47381546134663344,medium
1,LOR,ta42,3269.0,0.7644071578979492,LOR,30,20,1937,0.6876613319566339,medium
1,LOR,ta43,2855.0,0.7941949367523193,LOR,30,20,1846,0.5465872156013001,medium
1,LOR,ta44,2762.0,0.7901661396026611,LOR,30,20,1979,0.3956543708943911,medium
1,LOR,ta45,3124.0,0.8525829315185547,LOR,30,20,2000,0.562,medium
1,LOR,ta46,2890.0,0.8017899990081787,LOR,30,20,2004,0.4421157684630739,medium
1,LOR,ta47,3341.0,0.7245428562164307,LOR,30,20,1889,0.7686606670195871,medium
1,LOR,ta48,3054.0,0.7917602062225342,LOR,30,20,1941,0.5734157650695518,medium
1,LOR,ta49,3139.0,0.8014869689941406,LOR,30,20,1961,0.6007139214686384,medium
1,LOR,ta50,2907.0,0.8273138999938965,LOR,30,20,1923,0.5117004680187207,medium
2,LOR,dmu16,5280.0,0.7405996322631836,LOR,30,20,3751,0.40762463343108507,medium
2,LOR,dmu17,5687.0,0.7519009113311768,LOR,30,20,3814,0.49108547456738333,medium
2,LOR,dmu18,5078.0,0.7559759616851807,LOR,30,20,3844,0.3210197710718002,medium
2,LOR,dmu19,5716.0,0.7664680480957031,LOR,30,20,3768,0.5169851380042463,medium
2,LOR,dmu20,5470.0,0.7842040061950684,LOR,30,20,3710,0.4743935309973046,medium
2,LOR,dmu56,6671.0,0.846977949142456,LOR,30,20,4941,0.35013155231734466,medium
2,LOR,dmu57,6511.0,0.8185808658599854,LOR,30,20,4655,0.3987110633727175,medium
2,LOR,dmu58,6288.0,0.8145191669464111,LOR,30,20,4708,0.33559898045879355,medium
2,LOR,dmu59,6485.0,0.8248379230499268,LOR,30,20,4624,0.4024653979238754,medium
2,LOR,dmu60,7302.0,0.9558188915252686,LOR,30,20,4755,0.5356466876971608,medium
2,LOR,ta41,2932.0,0.754194974899292,LOR,30,20,2005,0.46234413965087284,medium
2,LOR,ta42,3156.0,0.722679853439331,LOR,30,20,1937,0.6293236964377904,medium
2,LOR,ta43,3153.0,0.8273530006408691,LOR,30,20,1846,0.7080173347778982,medium
2,LOR,ta44,3273.0,0.7584831714630127,LOR,30,20,1979,0.6538655886811521,medium
2,LOR,ta45,3086.0,0.7938380241394043,LOR,30,20,2000,0.543,medium
2,LOR,ta46,2953.0,0.7693419456481934,LOR,30,20,2004,0.47355289421157687,medium
2,LOR,ta47,3127.0,0.745891809463501,LOR,30,20,1889,0.6553732133403918,medium
2,LOR,ta48,3004.0,0.8229670524597168,LOR,30,20,1941,0.547655847501288,medium
2,LOR,ta49,2883.0,0.7646899223327637,LOR,30,20,1961,0.4701682814890362,medium
2,LOR,ta50,3068.0,0.8152251243591309,LOR,30,20,1923,0.5954238169526781,medium
3,LOR,dmu16,5806.0,0.7826240062713623,LOR,30,20,3751,0.5478539056251667,medium
3,LOR,dmu17,5611.0,0.8151829242706299,LOR,30,20,3814,0.47115888830624014,medium
3,LOR,dmu18,5564.0,0.7869868278503418,LOR,30,20,3844,0.4474505723204995,medium
3,LOR,dmu19,5396.0,0.7775130271911621,LOR,30,20,3768,0.4320594479830149,medium
3,LOR,dmu20,5620.0,0.7700552940368652,LOR,30,20,3710,0.5148247978436657,medium
3,LOR,dmu56,6794.0,0.895784854888916,LOR,30,20,4941,0.3750252985225663,medium
3,LOR,dmu57,7437.0,0.8242380619049072,LOR,30,20,4655,0.5976369495166488,medium
3,LOR,dmu58,6785.0,0.8395578861236572,LOR,30,20,4708,0.4411639762107052,medium
3,LOR,dmu59,6679.0,0.8353750705718994,LOR,30,20,4624,0.4444204152249135,medium
3,LOR,dmu60,6777.0,0.838942289352417,LOR,30,20,4755,0.4252365930599369,medium
3,LOR,ta41,2846.0,0.8364591598510742,LOR,30,20,2005,0.4194513715710723,medium
3,LOR,ta42,2950.0,0.7948458194732666,LOR,30,20,1937,0.5229736706246774,medium
3,LOR,ta43,3019.0,0.815500020980835,LOR,30,20,1846,0.6354279523293608,medium
3,LOR,ta44,2863.0,0.7928776741027832,LOR,30,20,1979,0.44669024759979786,medium
3,LOR,ta45,3151.0,0.797173023223877,LOR,30,20,2000,0.5755,medium
3,LOR,ta46,3064.0,0.8179771900177002,LOR,30,20,2004,0.5289421157684631,medium
3,LOR,ta47,2830.0,0.7804970741271973,LOR,30,20,1889,0.49814716781365803,medium
3,LOR,ta48,3133.0,0.7747211456298828,LOR,30,20,1941,0.6141164348274085,medium
3,LOR,ta49,2980.0,0.8381061553955078,LOR,30,20,1961,0.5196328403875574,medium
3,LOR,ta50,2831.0,0.7958841323852539,LOR,30,20,1923,0.4721788871554862,medium
4,LOR,dmu16,5487.0,0.7885780334472656,LOR,30,20,3751,0.4628099173553719,medium
4,LOR,dmu17,5735.0,0.8000288009643555,LOR,30,20,3814,0.5036706869428421,medium
4,LOR,dmu18,5907.0,0.7433669567108154,LOR,30,20,3844,0.5366805411030177,medium
4,LOR,dmu19,5503.0,0.775425910949707,LOR,30,20,3768,0.4604564755838641,medium
4,LOR,dmu20,5793.0,0.7563650608062744,LOR,30,20,3710,0.561455525606469,medium
4,LOR,dmu56,7180.0,0.9480628967285156,LOR,30,20,4941,0.4531471362072455,medium
4,LOR,dmu57,6414.0,0.8648812770843506,LOR,30,20,4655,0.3778732545649839,medium
4,LOR,dmu58,7117.0,0.906959056854248,LOR,30,20,4708,0.5116822429906542,medium
4,LOR,dmu59,6625.0,0.9066259860992432,LOR,30,20,4624,0.432742214532872,medium
4,LOR,dmu60,6652.0,0.8146688938140869,LOR,30,20,4755,0.39894847528916927,medium
4,LOR,ta41,2889.0,0.8061902523040771,LOR,30,20,2005,0.44089775561097255,medium
4,LOR,ta42,2831.0,0.772240161895752,LOR,30,20,1937,0.46153846153846156,medium
4,LOR,ta43,3073.0,0.8214519023895264,LOR,30,20,1846,0.6646803900325027,medium
4,LOR,ta44,3072.0,0.7707610130310059,LOR,30,20,1979,0.5522991409802931,medium
4,LOR,ta45,3032.0,0.8628139495849609,LOR,30,20,2000,0.516,medium
4,LOR,ta46,2968.0,0.777789831161499,LOR,30,20,2004,0.4810379241516966,medium
4,LOR,ta47,3288.0,0.778486967086792,LOR,30,20,1889,0.7406034939121228,medium
4,LOR,ta48,2975.0,0.8217239379882812,LOR,30,20,1941,0.532715095311695,medium
4,LOR,ta49,2914.0,0.7906937599182129,LOR,30,20,1961,0.48597654258031614,medium
4,LOR,ta50,2961.0,0.8521132469177246,LOR,30,20,1923,0.5397815912636506,medium
5,LOR,dmu16,5747.0,0.7898151874542236,LOR,30,20,3751,0.5321247667288723,medium
