seed,model,instance,makespan,runtime
3,results/save_20_10.pt,Behnke24.fjs,163.0,0.2616610527038574
4,results/save_20_10.pt,Behnke24.fjs,163.0,0.2472388744354248
5,results/save_20_10.pt,Behnke24.fjs,163.0,0.25056099891662603
6,results/save_20_10.pt,Behnke24.fjs,163.0,0.2457709312438965
7,results/save_20_10.pt,Behnke24.fjs,163.0,0.246272087097168
8,results/save_20_10.pt,Behnke24.fjs,163.0,0.2459111213684082
9,results/save_20_10.pt,Behnke24.fjs,163.0,0.2474739551544189
0,results/save_20_10.pt,Behnke25.fjs,177.0,0.2427802085876465
1,results/save_20_10.pt,Behnke25.fjs,177.0,0.2405409812927246
2,results/save_20_10.pt,Behnke25.fjs,177.0,0.2452311515808105
3,results/save_20_10.pt,Behnke25.fjs,177.0,0.2419130802154541
4,results/save_20_10.pt,Behnke25.fjs,177.0,0.2540252208709717
5,results/save_20_10.pt,Behnke25.fjs,177.0,0.24637079238891602
6,results/save_20_10.pt,Behnke25.fjs,177.0,0.2457108497619629
7,results/save_20_10.pt,Behnke25.fjs,177.0,0.2515599727630615
8,results/save_20_10.pt,Behnke25.fjs,177.0,0.24847984313964844
9,results/save_20_10.pt,Behnke25.fjs,177.0,0.2492327690124512
0,results/save_20_10.pt,Behnke26.fjs,217.0,0.7377700805664062
1,results/save_20_10.pt,Behnke26.fjs,217.0,0.7320749759674072
2,results/save_20_10.pt,Behnke26.fjs,217.0,0.7304031848907471
3,results/save_20_10.pt,Behnke26.fjs,217.0,0.7370951175689697
4,results/save_20_10.pt,Behnke26.fjs,217.0,0.7289528846740723
5,results/save_20_10.pt,Behnke26.fjs,217.0,0.7313539981842041
6,results/save_20_10.pt,Behnke26.fjs,217.0,0.7860171794891357
7,results/save_20_10.pt,Behnke26.fjs,217.0,0.7432191371917725
8,results/save_20_10.pt,Behnke26.fjs,217.0,0.7276520729064941
9,results/save_20_10.pt,Behnke26.fjs,217.0,0.7297132015228271
0,results/save_20_10.pt,Behnke27.fjs,210.0,0.7279369831085205
1,results/save_20_10.pt,Behnke27.fjs,210.0,0.7314529418945312
2,results/save_20_10.pt,Behnke27.fjs,210.0,0.7293031215667725
3,results/save_20_10.pt,Behnke27.fjs,210.0,0.7291631698608398
4,results/save_20_10.pt,Behnke27.fjs,210.0,0.7297039031982422
5,results/save_20_10.pt,Behnke27.fjs,210.0,0.7317962646484375
6,results/save_20_10.pt,Behnke27.fjs,210.0,0.737767219543457
7,results/save_20_10.pt,Behnke27.fjs,210.0,0.748356819152832
8,results/save_20_10.pt,Behnke27.fjs,210.0,0.7301011085510254
9,results/save_20_10.pt,Behnke27.fjs,210.0,0.7323389053344727
0,results/save_20_10.pt,Behnke28.fjs,195.0,0.7268590927124023
1,results/save_20_10.pt,Behnke28.fjs,195.0,0.7453947067260742
2,results/save_20_10.pt,Behnke28.fjs,195.0,0.7337429523468018
3,results/save_20_10.pt,Behnke28.fjs,195.0,0.736083984375
4,results/save_20_10.pt,Behnke28.fjs,195.0,0.7390651702880859
5,results/save_20_10.pt,Behnke28.fjs,195.0,0.7967419624328613
6,results/save_20_10.pt,Behnke28.fjs,195.0,0.7460072040557861
7,results/save_20_10.pt,Behnke28.fjs,195.0,0.7454969882965088
8,results/save_20_10.pt,Behnke28.fjs,195.0,0.7552561759948729
9,results/save_20_10.pt,Behnke28.fjs,195.0,0.7558159828186035
0,results/save_20_10.pt,Behnke29.fjs,198.0,0.7344169616699219
1,results/save_20_10.pt,Behnke29.fjs,198.0,0.7399837970733643
2,results/save_20_10.pt,Behnke29.fjs,198.0,0.7476189136505127
3,results/save_20_10.pt,Behnke29.fjs,198.0,0.7397918701171875
4,results/save_20_10.pt,Behnke29.fjs,198.0,0.7277379035949707
5,results/save_20_10.pt,Behnke29.fjs,198.0,0.731461763381958
6,results/save_20_10.pt,Behnke29.fjs,198.0,0.7459118366241455
7,results/save_20_10.pt,Behnke29.fjs,198.0,0.7433311939239502
8,results/save_20_10.pt,Behnke29.fjs,198.0,0.7462859153747559
9,results/save_20_10.pt,Behnke29.fjs,198.0,0.7287898063659668
0,results/save_20_10.pt,Behnke3.fjs,148.0,0.2138822078704834
1,results/save_20_10.pt,Behnke3.fjs,148.0,0.21335697174072266
2,results/save_20_10.pt,Behnke3.fjs,148.0,0.21272611618041992
3,results/save_20_10.pt,Behnke3.fjs,148.0,0.2125849723815918
4,results/save_20_10.pt,Behnke3.fjs,148.0,0.2147090435028076
5,results/save_20_10.pt,Behnke3.fjs,148.0,0.2136387825012207
6,results/save_20_10.pt,Behnke3.fjs,148.0,0.2125797271728516
7,results/save_20_10.pt,Behnke3.fjs,148.0,0.2135272026062012
8,results/save_20_10.pt,Behnke3.fjs,148.0,0.21289396286010745
9,results/save_20_10.pt,Behnke3.fjs,148.0,0.21348881721496585
0,results/save_20_10.pt,Behnke30.fjs,203.0,0.7297520637512207
1,results/save_20_10.pt,Behnke30.fjs,203.0,0.7322549819946289
2,results/save_20_10.pt,Behnke30.fjs,203.0,0.7305598258972168
3,results/save_20_10.pt,Behnke30.fjs,203.0,0.7466769218444824
4,results/save_20_10.pt,Behnke30.fjs,203.0,0.7292509078979492
5,results/save_20_10.pt,Behnke30.fjs,203.0,0.7331557273864746
6,results/save_20_10.pt,Behnke30.fjs,203.0,0.742171049118042
7,results/save_20_10.pt,Behnke30.fjs,203.0,0.7417259216308594
8,results/save_20_10.pt,Behnke30.fjs,203.0,0.7320523262023926
9,results/save_20_10.pt,Behnke30.fjs,203.0,0.7463278770446777
0,results/save_20_10.pt,Behnke31.fjs,359.0,3.4498541355133057
1,results/save_20_10.pt,Behnke31.fjs,359.0,3.4197492599487305
2,results/save_20_10.pt,Behnke31.fjs,359.0,3.4447948932647705
3,results/save_20_10.pt,Behnke31.fjs,359.0,3.577322244644165
4,results/save_20_10.pt,Behnke31.fjs,359.0,3.5044848918914795
5,results/save_20_10.pt,Behnke31.fjs,359.0,3.5682201385498047
6,results/save_20_10.pt,Behnke31.fjs,359.0,3.4697859287261963
7,results/save_20_10.pt,Behnke31.fjs,359.0,3.4502100944519043
8,results/save_20_10.pt,Behnke31.fjs,359.0,3.4591381549835205
9,results/save_20_10.pt,Behnke31.fjs,359.0,3.439626932144165
0,results/save_20_10.pt,Behnke32.fjs,357.0,3.448819875717163
1,results/save_20_10.pt,Behnke32.fjs,357.0,3.5370800495147705
2,results/save_20_10.pt,Behnke32.fjs,357.0,3.5269291400909424
3,results/save_20_10.pt,Behnke32.fjs,357.0,3.4726352691650386
4,results/save_20_10.pt,Behnke32.fjs,357.0,3.4164469242095947
5,results/save_20_10.pt,Behnke32.fjs,357.0,3.460545063018799
6,results/save_20_10.pt,Behnke32.fjs,357.0,3.5859508514404297
7,results/save_20_10.pt,Behnke32.fjs,357.0,3.45770001411438
8,results/save_20_10.pt,Behnke32.fjs,357.0,3.439725160598755
