run,pdr,instance,makespan,runtime
2,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
3,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
4,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
5,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
6,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
7,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
8,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
9,LWKR_EET,HurinkRdata32.fjs,1837,0.11880886554718018
0,MWKR_SPT,HurinkRdata32.fjs,1587,0.12158887386322022
1,MWKR_SPT,HurinkRdata32.fjs,1620,0.12158887386322022
2,MWKR_SPT,HurinkRdata32.fjs,1479,0.12158887386322022
3,MWKR_SPT,HurinkRdata32.fjs,1458,0.12158887386322022
4,MWKR_SPT,HurinkRdata32.fjs,1479,0.12158887386322022
5,MWKR_SPT,HurinkRdata32.fjs,1511,0.12158887386322022
6,MWKR_SPT,HurinkRdata32.fjs,1564,0.12158887386322022
7,MWKR_SPT,HurinkRdata32.fjs,1535,0.12158887386322022
8,MWKR_SPT,HurinkRdata32.fjs,1453,0.12158887386322022
9,MWKR_SPT,HurinkRdata32.fjs,1524,0.12158887386322022
0,MWKR_EET,HurinkRdata32.fjs,1239,0.11908848285675049
1,MWKR_EET,HurinkRdata32.fjs,1255,0.11908848285675049
2,MWKR_EET,HurinkRdata32.fjs,1266,0.11908848285675049
3,MWKR_EET,HurinkRdata32.fjs,1254,0.11908848285675049
4,MWKR_EET,HurinkRdata32.fjs,1255,0.11908848285675049
5,MWKR_EET,HurinkRdata32.fjs,1266,0.11908848285675049
6,MWKR_EET,HurinkRdata32.fjs,1287,0.11908848285675049
7,MWKR_EET,HurinkRdata32.fjs,1255,0.11908848285675049
8,MWKR_EET,HurinkRdata32.fjs,1249,0.11908848285675049
9,MWKR_EET,HurinkRdata32.fjs,1266,0.11908848285675049
0,FIFO_SPT,HurinkRdata33.fjs,1681,0.11558823585510254
1,FIFO_SPT,HurinkRdata33.fjs,1505,0.11558823585510254
2,FIFO_SPT,HurinkRdata33.fjs,1684,0.11558823585510254
3,FIFO_SPT,HurinkRdata33.fjs,1749,0.11558823585510254
4,FIFO_SPT,HurinkRdata33.fjs,1623,0.11558823585510254
5,FIFO_SPT,HurinkRdata33.fjs,1781,0.11558823585510254
6,FIFO_SPT,HurinkRdata33.fjs,2033,0.11558823585510254
7,FIFO_SPT,HurinkRdata33.fjs,1649,0.11558823585510254
8,FIFO_SPT,HurinkRdata33.fjs,1885,0.11558823585510254
9,FIFO_SPT,HurinkRdata33.fjs,1590,0.11558823585510254
0,FIFO_EET,HurinkRdata33.fjs,1357,0.11308879852294922
1,FIFO_EET,HurinkRdata33.fjs,1351,0.11308879852294922
2,FIFO_EET,HurinkRdata33.fjs,1379,0.11308879852294922
3,FIFO_EET,HurinkRdata33.fjs,1322,0.11308879852294922
4,FIFO_EET,HurinkRdata33.fjs,1446,0.11308879852294922
5,FIFO_EET,HurinkRdata33.fjs,1387,0.11308879852294922
6,FIFO_EET,HurinkRdata33.fjs,1458,0.11308879852294922
7,FIFO_EET,HurinkRdata33.fjs,1318,0.11308879852294922
8,FIFO_EET,HurinkRdata33.fjs,1396,0.11308879852294922
9,FIFO_EET,HurinkRdata33.fjs,1367,0.11308879852294922
0,MOPNR_SPT,HurinkRdata33.fjs,1727,0.1290496826171875
1,MOPNR_SPT,HurinkRdata33.fjs,1595,0.1290496826171875
2,MOPNR_SPT,HurinkRdata33.fjs,1645,0.1290496826171875
3,MOPNR_SPT,HurinkRdata33.fjs,1635,0.1290496826171875
4,MOPNR_SPT,HurinkRdata33.fjs,1625,0.1290496826171875
5,MOPNR_SPT,HurinkRdata33.fjs,1593,0.1290496826171875
6,MOPNR_SPT,HurinkRdata33.fjs,1702,0.1290496826171875
7,MOPNR_SPT,HurinkRdata33.fjs,1755,0.1290496826171875
8,MOPNR_SPT,HurinkRdata33.fjs,1708,0.1290496826171875
9,MOPNR_SPT,HurinkRdata33.fjs,1694,0.1290496826171875
0,MOPNR_EET,HurinkRdata33.fjs,1548,0.12274010181427002
1,MOPNR_EET,HurinkRdata33.fjs,1581,0.12274010181427002
2,MOPNR_EET,HurinkRdata33.fjs,1517,0.12274010181427002
3,MOPNR_EET,HurinkRdata33.fjs,1589,0.12274010181427002
4,MOPNR_EET,HurinkRdata33.fjs,1496,0.12274010181427002
5,MOPNR_EET,HurinkRdata33.fjs,1569,0.12274010181427002
6,MOPNR_EET,HurinkRdata33.fjs,1572,0.12274010181427002
7,MOPNR_EET,HurinkRdata33.fjs,1503,0.12274010181427002
8,MOPNR_EET,HurinkRdata33.fjs,1581,0.12274010181427002
9,MOPNR_EET,HurinkRdata33.fjs,1603,0.12274010181427002
0,LWKR_SPT,HurinkRdata33.fjs,1997,0.11992907524108887
1,LWKR_SPT,HurinkRdata33.fjs,2069,0.11992907524108887
2,LWKR_SPT,HurinkRdata33.fjs,2015,0.11992907524108887
3,LWKR_SPT,HurinkRdata33.fjs,2112,0.11992907524108887
4,LWKR_SPT,HurinkRdata33.fjs,1881,0.11992907524108887
5,LWKR_SPT,HurinkRdata33.fjs,2277,0.11992907524108887
6,LWKR_SPT,HurinkRdata33.fjs,2055,0.11992907524108887
7,LWKR_SPT,HurinkRdata33.fjs,1931,0.11992907524108887
8,LWKR_SPT,HurinkRdata33.fjs,1998,0.11992907524108887
9,LWKR_SPT,HurinkRdata33.fjs,2252,0.11992907524108887
0,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
1,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
2,LWKR_EET,HurinkRdata33.fjs,2108,0.11868841648101806
3,LWKR_EET,HurinkRdata33.fjs,2108,0.11868841648101806
4,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
5,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
6,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
7,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
8,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
9,LWKR_EET,HurinkRdata33.fjs,2120,0.11868841648101806
0,MWKR_SPT,HurinkRdata33.fjs,1783,0.12698190212249755
1,MWKR_SPT,HurinkRdata33.fjs,1705,0.12698190212249755
2,MWKR_SPT,HurinkRdata33.fjs,1627,0.12698190212249755
3,MWKR_SPT,HurinkRdata33.fjs,1680,0.12698190212249755
4,MWKR_SPT,HurinkRdata33.fjs,1609,0.12698190212249755
5,MWKR_SPT,HurinkRdata33.fjs,1657,0.12698190212249755
6,MWKR_SPT,HurinkRdata33.fjs,1629,0.12698190212249755
7,MWKR_SPT,HurinkRdata33.fjs,1601,0.12698190212249755
8,MWKR_SPT,HurinkRdata33.fjs,1750,0.12698190212249755
9,MWKR_SPT,HurinkRdata33.fjs,1594,0.12698190212249755
0,MWKR_EET,HurinkRdata33.fjs,1537,0.11979761123657226
1,MWKR_EET,HurinkRdata33.fjs,1399,0.11979761123657226
2,MWKR_EET,HurinkRdata33.fjs,1585,0.11979761123657226
3,MWKR_EET,HurinkRdata33.fjs,1530,0.11979761123657226
4,MWKR_EET,HurinkRdata33.fjs,1399,0.11979761123657226
5,MWKR_EET,HurinkRdata33.fjs,1535,0.11979761123657226
6,MWKR_EET,HurinkRdata33.fjs,1399,0.11979761123657226
7,MWKR_EET,HurinkRdata33.fjs,1399,0.11979761123657226
8,MWKR_EET,HurinkRdata33.fjs,1535,0.11979761123657226
9,MWKR_EET,HurinkRdata33.fjs,1530,0.11979761123657226
0,FIFO_SPT,HurinkRdata34.fjs,2060,0.2321094036102295
1,FIFO_SPT,HurinkRdata34.fjs,1939,0.2321094036102295
2,FIFO_SPT,HurinkRdata34.fjs,1849,0.2321094036102295
3,FIFO_SPT,HurinkRdata34.fjs,2095,0.2321094036102295
4,FIFO_SPT,HurinkRdata34.fjs,2351,0.2321094036102295
5,FIFO_SPT,HurinkRdata34.fjs,1973,0.2321094036102295
6,FIFO_SPT,HurinkRdata34.fjs,2107,0.2321094036102295
7,FIFO_SPT,HurinkRdata34.fjs,2114,0.2321094036102295
8,FIFO_SPT,HurinkRdata34.fjs,2079,0.2321094036102295
9,FIFO_SPT,HurinkRdata34.fjs,1965,0.2321094036102295
0,FIFO_EET,HurinkRdata34.fjs,1723,0.22478170394897462
1,FIFO_EET,HurinkRdata34.fjs,1690,0.22478170394897462
2,FIFO_EET,HurinkRdata34.fjs,1700,0.22478170394897462
3,FIFO_EET,HurinkRdata34.fjs,1678,0.22478170394897462
4,FIFO_EET,HurinkRdata34.fjs,1604,0.22478170394897462
5,FIFO_EET,HurinkRdata34.fjs,1629,0.22478170394897462
6,FIFO_EET,HurinkRdata34.fjs,1701,0.22478170394897462
7,FIFO_EET,HurinkRdata34.fjs,1695,0.22478170394897462
8,FIFO_EET,HurinkRdata34.fjs,1642,0.22478170394897462
9,FIFO_EET,HurinkRdata34.fjs,1746,0.22478170394897462
0,MOPNR_SPT,HurinkRdata34.fjs,2164,0.26593091487884524
1,MOPNR_SPT,HurinkRdata34.fjs,2150,0.26593091487884524
2,MOPNR_SPT,HurinkRdata34.fjs,2074,0.26593091487884524
3,MOPNR_SPT,HurinkRdata34.fjs,2079,0.26593091487884524
4,MOPNR_SPT,HurinkRdata34.fjs,2052,0.26593091487884524
5,MOPNR_SPT,HurinkRdata34.fjs,2271,0.26593091487884524
6,MOPNR_SPT,HurinkRdata34.fjs,2150,0.26593091487884524
7,MOPNR_SPT,HurinkRdata34.fjs,1940,0.26593091487884524
8,MOPNR_SPT,HurinkRdata34.fjs,1904,0.26593091487884524
9,MOPNR_SPT,HurinkRdata34.fjs,2059,0.26593091487884524
0,MOPNR_EET,HurinkRdata34.fjs,1926,0.25041818618774414
1,MOPNR_EET,HurinkRdata34.fjs,1971,0.25041818618774414
2,MOPNR_EET,HurinkRdata34.fjs,1932,0.25041818618774414
3,MOPNR_EET,HurinkRdata34.fjs,1927,0.25041818618774414
4,MOPNR_EET,HurinkRdata34.fjs,1961,0.25041818618774414
5,MOPNR_EET,HurinkRdata34.fjs,2100,0.25041818618774414
6,MOPNR_EET,HurinkRdata34.fjs,1984,0.25041818618774414
7,MOPNR_EET,HurinkRdata34.fjs,1966,0.25041818618774414
8,MOPNR_EET,HurinkRdata34.fjs,1898,0.25041818618774414
9,MOPNR_EET,HurinkRdata34.fjs,1916,0.25041818618774414
0,LWKR_SPT,HurinkRdata34.fjs,2796,0.2431942939758301
1,LWKR_SPT,HurinkRdata34.fjs,2575,0.2431942939758301
2,LWKR_SPT,HurinkRdata34.fjs,2660,0.2431942939758301
3,LWKR_SPT,HurinkRdata34.fjs,2266,0.2431942939758301
4,LWKR_SPT,HurinkRdata34.fjs,2455,0.2431942939758301
5,LWKR_SPT,HurinkRdata34.fjs,2522,0.2431942939758301
6,LWKR_SPT,HurinkRdata34.fjs,2708,0.2431942939758301
7,LWKR_SPT,HurinkRdata34.fjs,2315,0.2431942939758301
8,LWKR_SPT,HurinkRdata34.fjs,2393,0.2431942939758301
9,LWKR_SPT,HurinkRdata34.fjs,2481,0.2431942939758301
0,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
1,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
2,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
3,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
4,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
5,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
6,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
7,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
8,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
9,LWKR_EET,HurinkRdata34.fjs,2619,0.23967838287353516
0,MWKR_SPT,HurinkRdata34.fjs,2148,0.25062592029571534
1,MWKR_SPT,HurinkRdata34.fjs,2305,0.25062592029571534
2,MWKR_SPT,HurinkRdata34.fjs,2094,0.25062592029571534
3,MWKR_SPT,HurinkRdata34.fjs,1965,0.25062592029571534
4,MWKR_SPT,HurinkRdata34.fjs,2158,0.25062592029571534
5,MWKR_SPT,HurinkRdata34.fjs,2040,0.25062592029571534
6,MWKR_SPT,HurinkRdata34.fjs,2117,0.25062592029571534
7,MWKR_SPT,HurinkRdata34.fjs,2055,0.25062592029571534
8,MWKR_SPT,HurinkRdata34.fjs,2287,0.25062592029571534
9,MWKR_SPT,HurinkRdata34.fjs,2000,0.25062592029571534
0,MWKR_EET,HurinkRdata34.fjs,1875,0.24248969554901123
1,MWKR_EET,HurinkRdata34.fjs,1870,0.24248969554901123
2,MWKR_EET,HurinkRdata34.fjs,1874,0.24248969554901123
3,MWKR_EET,HurinkRdata34.fjs,1876,0.24248969554901123
4,MWKR_EET,HurinkRdata34.fjs,1917,0.24248969554901123
5,MWKR_EET,HurinkRdata34.fjs,1893,0.24248969554901123
6,MWKR_EET,HurinkRdata34.fjs,1875,0.24248969554901123
7,MWKR_EET,HurinkRdata34.fjs,1847,0.24248969554901123
8,MWKR_EET,HurinkRdata34.fjs,1864,0.24248969554901123
9,MWKR_EET,HurinkRdata34.fjs,1843,0.24248969554901123
0,FIFO_SPT,HurinkRdata35.fjs,2125,0.22716808319091797
1,FIFO_SPT,HurinkRdata35.fjs,2252,0.22716808319091797
2,FIFO_SPT,HurinkRdata35.fjs,2156,0.22716808319091797
3,FIFO_SPT,HurinkRdata35.fjs,2291,0.22716808319091797
4,FIFO_SPT,HurinkRdata35.fjs,2310,0.22716808319091797
5,FIFO_SPT,HurinkRdata35.fjs,2085,0.22716808319091797
6,FIFO_SPT,HurinkRdata35.fjs,2318,0.22716808319091797
7,FIFO_SPT,HurinkRdata35.fjs,2378,0.22716808319091797
8,FIFO_SPT,HurinkRdata35.fjs,2243,0.22716808319091797
9,FIFO_SPT,HurinkRdata35.fjs,2102,0.22716808319091797
0,FIFO_EET,HurinkRdata35.fjs,1773,0.22095201015472413
1,FIFO_EET,HurinkRdata35.fjs,1840,0.22095201015472413
2,FIFO_EET,HurinkRdata35.fjs,1798,0.22095201015472413
3,FIFO_EET,HurinkRdata35.fjs,1918,0.22095201015472413
4,FIFO_EET,HurinkRdata35.fjs,1834,0.22095201015472413
5,FIFO_EET,HurinkRdata35.fjs,1786,0.22095201015472413
6,FIFO_EET,HurinkRdata35.fjs,1861,0.22095201015472413
7,FIFO_EET,HurinkRdata35.fjs,1808,0.22095201015472413
8,FIFO_EET,HurinkRdata35.fjs,1840,0.22095201015472413
9,FIFO_EET,HurinkRdata35.fjs,1741,0.22095201015472413
0,MOPNR_SPT,HurinkRdata35.fjs,2312,0.2588698148727417
1,MOPNR_SPT,HurinkRdata35.fjs,2274,0.2588698148727417
2,MOPNR_SPT,HurinkRdata35.fjs,2198,0.2588698148727417
3,MOPNR_SPT,HurinkRdata35.fjs,2194,0.2588698148727417
4,MOPNR_SPT,HurinkRdata35.fjs,2451,0.2588698148727417
5,MOPNR_SPT,HurinkRdata35.fjs,2296,0.2588698148727417
6,MOPNR_SPT,HurinkRdata35.fjs,2217,0.2588698148727417
7,MOPNR_SPT,HurinkRdata35.fjs,2160,0.2588698148727417
8,MOPNR_SPT,HurinkRdata35.fjs,2205,0.2588698148727417
9,MOPNR_SPT,HurinkRdata35.fjs,2411,0.2588698148727417
0,MOPNR_EET,HurinkRdata35.fjs,2144,0.24720568656921388
1,MOPNR_EET,HurinkRdata35.fjs,2158,0.24720568656921388
2,MOPNR_EET,HurinkRdata35.fjs,2124,0.24720568656921388
3,MOPNR_EET,HurinkRdata35.fjs,2106,0.24720568656921388
4,MOPNR_EET,HurinkRdata35.fjs,2111,0.24720568656921388
5,MOPNR_EET,HurinkRdata35.fjs,2174,0.24720568656921388
6,MOPNR_EET,HurinkRdata35.fjs,2016,0.24720568656921388
7,MOPNR_EET,HurinkRdata35.fjs,2224,0.24720568656921388
8,MOPNR_EET,HurinkRdata35.fjs,2106,0.24720568656921388
9,MOPNR_EET,HurinkRdata35.fjs,2134,0.24720568656921388
0,LWKR_SPT,HurinkRdata35.fjs,2677,0.2401334047317505
1,LWKR_SPT,HurinkRdata35.fjs,2962,0.2401334047317505
2,LWKR_SPT,HurinkRdata35.fjs,2719,0.2401334047317505
3,LWKR_SPT,HurinkRdata35.fjs,2905,0.2401334047317505
4,LWKR_SPT,HurinkRdata35.fjs,2739,0.2401334047317505
5,LWKR_SPT,HurinkRdata35.fjs,2767,0.2401334047317505
6,LWKR_SPT,HurinkRdata35.fjs,2609,0.2401334047317505
7,LWKR_SPT,HurinkRdata35.fjs,2666,0.2401334047317505
8,LWKR_SPT,HurinkRdata35.fjs,2872,0.2401334047317505
9,LWKR_SPT,HurinkRdata35.fjs,2911,0.2401334047317505
0,LWKR_EET,HurinkRdata35.fjs,2813,0.23711628913879396
1,LWKR_EET,HurinkRdata35.fjs,2887,0.23711628913879396
2,LWKR_EET,HurinkRdata35.fjs,2887,0.23711628913879396
3,LWKR_EET,HurinkRdata35.fjs,2570,0.23711628913879396
4,LWKR_EET,HurinkRdata35.fjs,3032,0.23711628913879396
5,LWKR_EET,HurinkRdata35.fjs,3053,0.23711628913879396
6,LWKR_EET,HurinkRdata35.fjs,2730,0.23711628913879396
7,LWKR_EET,HurinkRdata35.fjs,2730,0.23711628913879396
8,LWKR_EET,HurinkRdata35.fjs,2845,0.23711628913879396
9,LWKR_EET,HurinkRdata35.fjs,2887,0.23711628913879396
0,MWKR_SPT,HurinkRdata35.fjs,2239,0.2528348922729492
1,MWKR_SPT,HurinkRdata35.fjs,2089,0.2528348922729492
2,MWKR_SPT,HurinkRdata35.fjs,2262,0.2528348922729492
3,MWKR_SPT,HurinkRdata35.fjs,2194,0.2528348922729492
4,MWKR_SPT,HurinkRdata35.fjs,2205,0.2528348922729492
5,MWKR_SPT,HurinkRdata35.fjs,2280,0.2528348922729492
6,MWKR_SPT,HurinkRdata35.fjs,2242,0.2528348922729492
7,MWKR_SPT,HurinkRdata35.fjs,2345,0.2528348922729492
8,MWKR_SPT,HurinkRdata35.fjs,2382,0.2528348922729492
9,MWKR_SPT,HurinkRdata35.fjs,2513,0.2528348922729492
0,MWKR_EET,HurinkRdata35.fjs,2181,0.24256010055541993
1,MWKR_EET,HurinkRdata35.fjs,2181,0.24256010055541993
2,MWKR_EET,HurinkRdata35.fjs,2237,0.24256010055541993
3,MWKR_EET,HurinkRdata35.fjs,2181,0.24256010055541993
4,MWKR_EET,HurinkRdata35.fjs,2190,0.24256010055541993
5,MWKR_EET,HurinkRdata35.fjs,2159,0.24256010055541993
6,MWKR_EET,HurinkRdata35.fjs,2181,0.24256010055541993
7,MWKR_EET,HurinkRdata35.fjs,2206,0.24256010055541993
8,MWKR_EET,HurinkRdata35.fjs,2181,0.24256010055541993
9,MWKR_EET,HurinkRdata35.fjs,2165,0.24256010055541993
0,FIFO_SPT,HurinkRdata36.fjs,2120,0.23362329006195068
1,FIFO_SPT,HurinkRdata36.fjs,2017,0.23362329006195068
2,FIFO_SPT,HurinkRdata36.fjs,1956,0.23362329006195068
3,FIFO_SPT,HurinkRdata36.fjs,2147,0.23362329006195068
4,FIFO_SPT,HurinkRdata36.fjs,2056,0.23362329006195068
5,FIFO_SPT,HurinkRdata36.fjs,2131,0.23362329006195068
6,FIFO_SPT,HurinkRdata36.fjs,1987,0.23362329006195068
7,FIFO_SPT,HurinkRdata36.fjs,1977,0.23362329006195068
8,FIFO_SPT,HurinkRdata36.fjs,2126,0.23362329006195068
9,FIFO_SPT,HurinkRdata36.fjs,2252,0.23362329006195068
0,FIFO_EET,HurinkRdata36.fjs,1630,0.22686359882354737
1,FIFO_EET,HurinkRdata36.fjs,1673,0.22686359882354737
2,FIFO_EET,HurinkRdata36.fjs,1635,0.22686359882354737
3,FIFO_EET,HurinkRdata36.fjs,1609,0.22686359882354737
4,FIFO_EET,HurinkRdata36.fjs,1597,0.22686359882354737
5,FIFO_EET,HurinkRdata36.fjs,1605,0.22686359882354737
6,FIFO_EET,HurinkRdata36.fjs,1609,0.22686359882354737
7,FIFO_EET,HurinkRdata36.fjs,1690,0.22686359882354737
8,FIFO_EET,HurinkRdata36.fjs,1655,0.22686359882354737
9,FIFO_EET,HurinkRdata36.fjs,1678,0.22686359882354737
0,MOPNR_SPT,HurinkRdata36.fjs,2315,0.2641751766204834
1,MOPNR_SPT,HurinkRdata36.fjs,2211,0.2641751766204834
2,MOPNR_SPT,HurinkRdata36.fjs,1975,0.2641751766204834
3,MOPNR_SPT,HurinkRdata36.fjs,2200,0.2641751766204834
4,MOPNR_SPT,HurinkRdata36.fjs,1926,0.2641751766204834
5,MOPNR_SPT,HurinkRdata36.fjs,2060,0.2641751766204834
6,MOPNR_SPT,HurinkRdata36.fjs,1958,0.2641751766204834
7,MOPNR_SPT,HurinkRdata36.fjs,2066,0.2641751766204834
8,MOPNR_SPT,HurinkRdata36.fjs,2086,0.2641751766204834
9,MOPNR_SPT,HurinkRdata36.fjs,2109,0.2641751766204834
0,MOPNR_EET,HurinkRdata36.fjs,1884,0.2593458890914917
1,MOPNR_EET,HurinkRdata36.fjs,2031,0.2593458890914917
2,MOPNR_EET,HurinkRdata36.fjs,1804,0.2593458890914917
3,MOPNR_EET,HurinkRdata36.fjs,1979,0.2593458890914917
4,MOPNR_EET,HurinkRdata36.fjs,1881,0.2593458890914917
5,MOPNR_EET,HurinkRdata36.fjs,1849,0.2593458890914917
6,MOPNR_EET,HurinkRdata36.fjs,1934,0.2593458890914917
7,MOPNR_EET,HurinkRdata36.fjs,1975,0.2593458890914917
8,MOPNR_EET,HurinkRdata36.fjs,1857,0.2593458890914917
9,MOPNR_EET,HurinkRdata36.fjs,2023,0.2593458890914917
0,LWKR_SPT,HurinkRdata36.fjs,2735,0.24542179107666015
1,LWKR_SPT,HurinkRdata36.fjs,2552,0.24542179107666015
2,LWKR_SPT,HurinkRdata36.fjs,2479,0.24542179107666015
3,LWKR_SPT,HurinkRdata36.fjs,2618,0.24542179107666015
4,LWKR_SPT,HurinkRdata36.fjs,2255,0.24542179107666015
5,LWKR_SPT,HurinkRdata36.fjs,2593,0.24542179107666015
6,LWKR_SPT,HurinkRdata36.fjs,2487,0.24542179107666015
7,LWKR_SPT,HurinkRdata36.fjs,2746,0.24542179107666015
8,LWKR_SPT,HurinkRdata36.fjs,2392,0.24542179107666015
9,LWKR_SPT,HurinkRdata36.fjs,2328,0.24542179107666015
0,LWKR_EET,HurinkRdata36.fjs,2486,0.24013710021972656
1,LWKR_EET,HurinkRdata36.fjs,2391,0.24013710021972656
2,LWKR_EET,HurinkRdata36.fjs,2486,0.24013710021972656
3,LWKR_EET,HurinkRdata36.fjs,2391,0.24013710021972656
4,LWKR_EET,HurinkRdata36.fjs,2486,0.24013710021972656
5,LWKR_EET,HurinkRdata36.fjs,2391,0.24013710021972656
6,LWKR_EET,HurinkRdata36.fjs,2783,0.24013710021972656
7,LWKR_EET,HurinkRdata36.fjs,2456,0.24013710021972656
8,LWKR_EET,HurinkRdata36.fjs,2391,0.24013710021972656
9,LWKR_EET,HurinkRdata36.fjs,2391,0.24013710021972656
0,MWKR_SPT,HurinkRdata36.fjs,2054,0.24636671543121338
1,MWKR_SPT,HurinkRdata36.fjs,2087,0.24636671543121338
2,MWKR_SPT,HurinkRdata36.fjs,1985,0.24636671543121338
3,MWKR_SPT,HurinkRdata36.fjs,2083,0.24636671543121338
4,MWKR_SPT,HurinkRdata36.fjs,2002,0.24636671543121338
5,MWKR_SPT,HurinkRdata36.fjs,1890,0.24636671543121338
6,MWKR_SPT,HurinkRdata36.fjs,1986,0.24636671543121338
7,MWKR_SPT,HurinkRdata36.fjs,2056,0.24636671543121338
8,MWKR_SPT,HurinkRdata36.fjs,1954,0.24636671543121338
9,MWKR_SPT,HurinkRdata36.fjs,1922,0.24636671543121338
0,MWKR_EET,HurinkRdata36.fjs,1807,0.2358017921447754
1,MWKR_EET,HurinkRdata36.fjs,1807,0.2358017921447754
2,MWKR_EET,HurinkRdata36.fjs,1799,0.2358017921447754
3,MWKR_EET,HurinkRdata36.fjs,1825,0.2358017921447754
4,MWKR_EET,HurinkRdata36.fjs,1800,0.2358017921447754
5,MWKR_EET,HurinkRdata36.fjs,1799,0.2358017921447754
6,MWKR_EET,HurinkRdata36.fjs,1792,0.2358017921447754
7,MWKR_EET,HurinkRdata36.fjs,1848,0.2358017921447754
8,MWKR_EET,HurinkRdata36.fjs,1799,0.2358017921447754
9,MWKR_EET,HurinkRdata36.fjs,1799,0.2358017921447754
0,FIFO_SPT,HurinkRdata37.fjs,1884,0.23000707626342773
1,FIFO_SPT,HurinkRdata37.fjs,2020,0.23000707626342773
2,FIFO_SPT,HurinkRdata37.fjs,2237,0.23000707626342773
3,FIFO_SPT,HurinkRdata37.fjs,1943,0.23000707626342773
4,FIFO_SPT,HurinkRdata37.fjs,2062,0.23000707626342773
5,FIFO_SPT,HurinkRdata37.fjs,2046,0.23000707626342773
6,FIFO_SPT,HurinkRdata37.fjs,1959,0.23000707626342773
7,FIFO_SPT,HurinkRdata37.fjs,2183,0.23000707626342773
8,FIFO_SPT,HurinkRdata37.fjs,2362,0.23000707626342773
9,FIFO_SPT,HurinkRdata37.fjs,2091,0.23000707626342773
0,FIFO_EET,HurinkRdata37.fjs,1606,0.22538039684295655
1,FIFO_EET,HurinkRdata37.fjs,1756,0.22538039684295655
2,FIFO_EET,HurinkRdata37.fjs,1726,0.22538039684295655
3,FIFO_EET,HurinkRdata37.fjs,1718,0.22538039684295655
4,FIFO_EET,HurinkRdata37.fjs,1809,0.22538039684295655
5,FIFO_EET,HurinkRdata37.fjs,1730,0.22538039684295655
6,FIFO_EET,HurinkRdata37.fjs,1709,0.22538039684295655
7,FIFO_EET,HurinkRdata37.fjs,1691,0.22538039684295655
8,FIFO_EET,HurinkRdata37.fjs,1645,0.22538039684295655
9,FIFO_EET,HurinkRdata37.fjs,1819,0.22538039684295655
0,MOPNR_SPT,HurinkRdata37.fjs,2028,0.2600815773010254
1,MOPNR_SPT,HurinkRdata37.fjs,1935,0.2600815773010254
2,MOPNR_SPT,HurinkRdata37.fjs,2106,0.2600815773010254
3,MOPNR_SPT,HurinkRdata37.fjs,2012,0.2600815773010254
4,MOPNR_SPT,HurinkRdata37.fjs,2004,0.2600815773010254
5,MOPNR_SPT,HurinkRdata37.fjs,1967,0.2600815773010254
6,MOPNR_SPT,HurinkRdata37.fjs,2316,0.2600815773010254
7,MOPNR_SPT,HurinkRdata37.fjs,2144,0.2600815773010254
8,MOPNR_SPT,HurinkRdata37.fjs,2185,0.2600815773010254
9,MOPNR_SPT,HurinkRdata37.fjs,2170,0.2600815773010254
0,MOPNR_EET,HurinkRdata37.fjs,1918,0.25808789730072024
1,MOPNR_EET,HurinkRdata37.fjs,1908,0.25808789730072024
2,MOPNR_EET,HurinkRdata37.fjs,1915,0.25808789730072024
3,MOPNR_EET,HurinkRdata37.fjs,1920,0.25808789730072024
4,MOPNR_EET,HurinkRdata37.fjs,1956,0.25808789730072024
5,MOPNR_EET,HurinkRdata37.fjs,1886,0.25808789730072024
6,MOPNR_EET,HurinkRdata37.fjs,1924,0.25808789730072024
7,MOPNR_EET,HurinkRdata37.fjs,1929,0.25808789730072024
8,MOPNR_EET,HurinkRdata37.fjs,1951,0.25808789730072024
9,MOPNR_EET,HurinkRdata37.fjs,1862,0.25808789730072024
0,LWKR_SPT,HurinkRdata37.fjs,2364,0.24157862663269042
1,LWKR_SPT,HurinkRdata37.fjs,2404,0.24157862663269042
2,LWKR_SPT,HurinkRdata37.fjs,2407,0.24157862663269042
