run,model,instance,makespan,runtime,parameter_set,seed,jobs,machines,best_makespan,gap,category
2.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
3.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
4.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
5.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
6.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
7.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
8.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
9.0,FIFO_EET,HurinkSdata27.fjs,1204.0,0.0699020862579345,FIFO_EET,,15,10,935.0,0.2877005347593583,small
0.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
1.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
2.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
3.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
4.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
5.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
6.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
7.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
8.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
9.0,FIFO_EET,HurinkSdata28.fjs,1271.0,0.0700952053070068,FIFO_EET,,15,10,977.0,0.300921187308086,small
0.0,FIFO_EET,HurinkEdata24.fjs,1348.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.3254670599803343,small
1.0,FIFO_EET,HurinkEdata24.fjs,1303.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.28121927236971483,small
2.0,FIFO_EET,HurinkEdata24.fjs,1355.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.33235004916420846,small
3.0,FIFO_EET,HurinkEdata24.fjs,1276.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.25467059980334317,small
4.0,FIFO_EET,HurinkEdata24.fjs,1319.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.2969518190757129,small
5.0,FIFO_EET,HurinkEdata24.fjs,1256.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.23500491642084562,small
6.0,FIFO_EET,HurinkEdata24.fjs,1265.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.24385447394296952,small
7.0,FIFO_EET,HurinkEdata24.fjs,1307.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.28515240904621436,small
8.0,FIFO_EET,HurinkEdata24.fjs,1407.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.3834808259587021,small
9.0,FIFO_EET,HurinkEdata24.fjs,1337.0,0.0712476968765258,FIFO_EET,,15,10,1017.0,0.31465093411996065,small
0.0,FIFO_EET,HurinkEdata25.fjs,1165.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.32086167800453513,small
1.0,FIFO_EET,HurinkEdata25.fjs,1215.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.37755102040816324,small
2.0,FIFO_EET,HurinkEdata25.fjs,1199.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.35941043083900226,small
3.0,FIFO_EET,HurinkEdata25.fjs,1236.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.4013605442176871,small
4.0,FIFO_EET,HurinkEdata25.fjs,1177.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.3344671201814059,small
5.0,FIFO_EET,HurinkEdata25.fjs,1117.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.26643990929705214,small
6.0,FIFO_EET,HurinkEdata25.fjs,1321.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.4977324263038549,small
7.0,FIFO_EET,HurinkEdata25.fjs,1268.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.4376417233560091,small
8.0,FIFO_EET,HurinkEdata25.fjs,1237.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.40249433106575966,small
9.0,FIFO_EET,HurinkEdata25.fjs,1162.0,0.0717913150787353,FIFO_EET,,15,10,882.0,0.31746031746031744,small
0.0,FIFO_EET,HurinkEdata26.fjs,1205.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.26842105263157895,small
1.0,FIFO_EET,HurinkEdata26.fjs,1239.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.3042105263157895,small
2.0,FIFO_EET,HurinkEdata26.fjs,1112.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.1705263157894737,small
3.0,FIFO_EET,HurinkEdata26.fjs,1222.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.2863157894736842,small
4.0,FIFO_EET,HurinkEdata26.fjs,1241.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.3063157894736842,small
5.0,FIFO_EET,HurinkEdata26.fjs,1182.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.24421052631578946,small
6.0,FIFO_EET,HurinkEdata26.fjs,1112.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.1705263157894737,small
7.0,FIFO_EET,HurinkEdata26.fjs,1182.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.24421052631578946,small
8.0,FIFO_EET,HurinkEdata26.fjs,1267.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.3336842105263158,small
9.0,FIFO_EET,HurinkEdata26.fjs,1189.0,0.0703219890594482,FIFO_EET,,15,10,950.0,0.25157894736842107,small
0.0,FIFO_EET,HurinkEdata27.fjs,1183.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.30143014301430143,small
1.0,FIFO_EET,HurinkEdata27.fjs,1111.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.2222222222222222,small
2.0,FIFO_EET,HurinkEdata27.fjs,1218.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.33993399339933994,small
3.0,FIFO_EET,HurinkEdata27.fjs,1093.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.20242024202420242,small
4.0,FIFO_EET,HurinkEdata27.fjs,1143.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.25742574257425743,small
5.0,FIFO_EET,HurinkEdata27.fjs,1145.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.25962596259625964,small
6.0,FIFO_EET,HurinkEdata27.fjs,1193.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.3124312431243124,small
7.0,FIFO_EET,HurinkEdata27.fjs,1247.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.3718371837183718,small
8.0,FIFO_EET,HurinkEdata27.fjs,1247.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.3718371837183718,small
9.0,FIFO_EET,HurinkEdata27.fjs,1158.0,0.072019600868225,FIFO_EET,,15,10,909.0,0.2739273927392739,small
0.0,FIFO_EET,HurinkEdata28.fjs,1221.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.2975557917109458,small
1.0,FIFO_EET,HurinkEdata28.fjs,1212.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.2879914984059511,small
2.0,FIFO_EET,HurinkEdata28.fjs,1321.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.4038257173219979,small
3.0,FIFO_EET,HurinkEdata28.fjs,1309.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.39107332624867164,small
4.0,FIFO_EET,HurinkEdata28.fjs,1216.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.2922422954303932,small
5.0,FIFO_EET,HurinkEdata28.fjs,1285.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.3655685441020191,small
6.0,FIFO_EET,HurinkEdata28.fjs,1216.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.2922422954303932,small
7.0,FIFO_EET,HurinkEdata28.fjs,1172.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.2454835281615303,small
8.0,FIFO_EET,HurinkEdata28.fjs,1297.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.3783209351753454,small
9.0,FIFO_EET,HurinkEdata28.fjs,1202.0,0.0731912851333618,FIFO_EET,,15,10,941.0,0.2773645058448459,small
0.0,FIFO_EET,HurinkRdata24.fjs,1023.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.2251497005988024,small
1.0,FIFO_EET,HurinkRdata24.fjs,1046.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.25269461077844313,small
2.0,FIFO_EET,HurinkRdata24.fjs,1033.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.237125748502994,small
3.0,FIFO_EET,HurinkRdata24.fjs,1063.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.27305389221556886,small
4.0,FIFO_EET,HurinkRdata24.fjs,1037.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.24191616766467067,small
5.0,FIFO_EET,HurinkRdata24.fjs,1054.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.2622754491017964,small
6.0,FIFO_EET,HurinkRdata24.fjs,1104.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.3221556886227545,small
7.0,FIFO_EET,HurinkRdata24.fjs,1117.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.3377245508982036,small
8.0,FIFO_EET,HurinkRdata24.fjs,1064.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.274251497005988,small
9.0,FIFO_EET,HurinkRdata24.fjs,981.0,0.0699032068252563,FIFO_EET,,15,10,835.0,0.17485029940119762,small
0.0,FIFO_EET,HurinkRdata25.fjs,994.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.3078947368421053,small
1.0,FIFO_EET,HurinkRdata25.fjs,1073.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.4118421052631579,small
2.0,FIFO_EET,HurinkRdata25.fjs,1045.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.375,small
3.0,FIFO_EET,HurinkRdata25.fjs,1206.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.5868421052631579,small
4.0,FIFO_EET,HurinkRdata25.fjs,1049.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.38026315789473686,small
5.0,FIFO_EET,HurinkRdata25.fjs,1046.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.3763157894736842,small
6.0,FIFO_EET,HurinkRdata25.fjs,1117.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.4697368421052632,small
7.0,FIFO_EET,HurinkRdata25.fjs,1023.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.3460526315789474,small
8.0,FIFO_EET,HurinkRdata25.fjs,1125.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.48026315789473684,small
9.0,FIFO_EET,HurinkRdata25.fjs,1145.0,0.0704993724822998,FIFO_EET,,15,10,760.0,0.506578947368421,small
0.0,FIFO_EET,HurinkRdata26.fjs,1009.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.19833729216152018,small
1.0,FIFO_EET,HurinkRdata26.fjs,1027.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.21971496437054633,small
2.0,FIFO_EET,HurinkRdata26.fjs,968.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.1496437054631829,small
3.0,FIFO_EET,HurinkRdata26.fjs,1025.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.2173396674584323,small
4.0,FIFO_EET,HurinkRdata26.fjs,979.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.16270783847980996,small
5.0,FIFO_EET,HurinkRdata26.fjs,1013.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.20308788598574823,small
6.0,FIFO_EET,HurinkRdata26.fjs,986.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.171021377672209,small
7.0,FIFO_EET,HurinkRdata26.fjs,1039.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.2339667458432304,small
8.0,FIFO_EET,HurinkRdata26.fjs,986.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.171021377672209,small
9.0,FIFO_EET,HurinkRdata26.fjs,974.0,0.0754854917526245,FIFO_EET,,15,10,842.0,0.15676959619952494,small
0.0,FIFO_EET,HurinkRdata27.fjs,1003.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.24133663366336633,small
1.0,FIFO_EET,HurinkRdata27.fjs,1061.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.3131188118811881,small
2.0,FIFO_EET,HurinkRdata27.fjs,1047.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.2957920792079208,small
3.0,FIFO_EET,HurinkRdata27.fjs,1021.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.2636138613861386,small
4.0,FIFO_EET,HurinkRdata27.fjs,1055.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.3056930693069307,small
5.0,FIFO_EET,HurinkRdata27.fjs,1079.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.3353960396039604,small
6.0,FIFO_EET,HurinkRdata27.fjs,1015.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.2561881188118812,small
7.0,FIFO_EET,HurinkRdata27.fjs,1038.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.28465346534653463,small
8.0,FIFO_EET,HurinkRdata27.fjs,1049.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.29826732673267325,small
9.0,FIFO_EET,HurinkRdata27.fjs,1023.0,0.0709952116012573,FIFO_EET,,15,10,808.0,0.2660891089108911,small
0.0,FIFO_EET,HurinkRdata28.fjs,998.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.26169405815423513,small
1.0,FIFO_EET,HurinkRdata28.fjs,1086.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.3729456384323641,small
2.0,FIFO_EET,HurinkRdata28.fjs,1026.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.2970922882427307,small
3.0,FIFO_EET,HurinkRdata28.fjs,1087.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.37420986093552466,small
4.0,FIFO_EET,HurinkRdata28.fjs,1093.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.38179519595448796,small
5.0,FIFO_EET,HurinkRdata28.fjs,1015.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.2831858407079646,small
6.0,FIFO_EET,HurinkRdata28.fjs,1021.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.29077117572692796,small
7.0,FIFO_EET,HurinkRdata28.fjs,966.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.22123893805309736,small
8.0,FIFO_EET,HurinkRdata28.fjs,1080.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.36536030341340076,small
9.0,FIFO_EET,HurinkRdata28.fjs,1093.0,0.0712443113327026,FIFO_EET,,15,10,791.0,0.38179519595448796,small
0.0,FIFO_EET,HurinkVdata24.fjs,987.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.22761194029850745,small
1.0,FIFO_EET,HurinkVdata24.fjs,984.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.22388059701492538,small
2.0,FIFO_EET,HurinkVdata24.fjs,981.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.22014925373134328,small
3.0,FIFO_EET,HurinkVdata24.fjs,1094.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.36069651741293535,small
4.0,FIFO_EET,HurinkVdata24.fjs,976.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.21393034825870647,small
5.0,FIFO_EET,HurinkVdata24.fjs,1009.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.25497512437810943,small
6.0,FIFO_EET,HurinkVdata24.fjs,944.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.17412935323383086,small
7.0,FIFO_EET,HurinkVdata24.fjs,986.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.2263681592039801,small
8.0,FIFO_EET,HurinkVdata24.fjs,983.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.22263681592039802,small
9.0,FIFO_EET,HurinkVdata24.fjs,989.0,0.0704980850219726,FIFO_EET,,15,10,804.0,0.2300995024875622,small
0.0,FIFO_EET,HurinkVdata25.fjs,988.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.3423913043478261,small
1.0,FIFO_EET,HurinkVdata25.fjs,998.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.35597826086956524,small
2.0,FIFO_EET,HurinkVdata25.fjs,896.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.21739130434782608,small
3.0,FIFO_EET,HurinkVdata25.fjs,920.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.25,small
4.0,FIFO_EET,HurinkVdata25.fjs,953.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.29483695652173914,small
5.0,FIFO_EET,HurinkVdata25.fjs,872.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.18478260869565216,small
6.0,FIFO_EET,HurinkVdata25.fjs,950.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.2907608695652174,small
7.0,FIFO_EET,HurinkVdata25.fjs,861.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.16983695652173914,small
8.0,FIFO_EET,HurinkVdata25.fjs,865.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.17527173913043478,small
9.0,FIFO_EET,HurinkVdata25.fjs,972.0,0.0722716093063354,FIFO_EET,,15,10,736.0,0.32065217391304346,small
0.0,FIFO_EET,HurinkVdata26.fjs,948.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.16319018404907976,small
1.0,FIFO_EET,HurinkVdata26.fjs,908.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.11411042944785275,small
2.0,FIFO_EET,HurinkVdata26.fjs,1022.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.25398773006134967,small
3.0,FIFO_EET,HurinkVdata26.fjs,1000.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.22699386503067484,small
4.0,FIFO_EET,HurinkVdata26.fjs,994.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.2196319018404908,small
5.0,FIFO_EET,HurinkVdata26.fjs,978.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.2,small
6.0,FIFO_EET,HurinkVdata26.fjs,964.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.18282208588957055,small
7.0,FIFO_EET,HurinkVdata26.fjs,974.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.1950920245398773,small
8.0,FIFO_EET,HurinkVdata26.fjs,1054.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.29325153374233126,small
9.0,FIFO_EET,HurinkVdata26.fjs,1046.0,0.0718792915344238,FIFO_EET,,15,10,815.0,0.28343558282208586,small
0.0,FIFO_EET,HurinkVdata27.fjs,1077.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.3896774193548387,small
1.0,FIFO_EET,HurinkVdata27.fjs,994.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.28258064516129033,small
2.0,FIFO_EET,HurinkVdata27.fjs,1121.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.4464516129032258,small
3.0,FIFO_EET,HurinkVdata27.fjs,1188.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.5329032258064517,small
4.0,FIFO_EET,HurinkVdata27.fjs,1134.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.4632258064516129,small
5.0,FIFO_EET,HurinkVdata27.fjs,1116.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.44,small
6.0,FIFO_EET,HurinkVdata27.fjs,1125.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.45161290322580644,small
7.0,FIFO_EET,HurinkVdata27.fjs,1017.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.31225806451612903,small
8.0,FIFO_EET,HurinkVdata27.fjs,1024.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.32129032258064516,small
9.0,FIFO_EET,HurinkVdata27.fjs,1045.0,0.0721317052841186,FIFO_EET,,15,10,775.0,0.34838709677419355,small
0.0,FIFO_EET,HurinkVdata28.fjs,954.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.2619047619047619,small
1.0,FIFO_EET,HurinkVdata28.fjs,912.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.20634920634920634,small
2.0,FIFO_EET,HurinkVdata28.fjs,862.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.1402116402116402,small
3.0,FIFO_EET,HurinkVdata28.fjs,1002.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.3253968253968254,small
4.0,FIFO_EET,HurinkVdata28.fjs,939.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.24206349206349206,small
5.0,FIFO_EET,HurinkVdata28.fjs,988.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.30687830687830686,small
6.0,FIFO_EET,HurinkVdata28.fjs,918.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.21428571428571427,small
7.0,FIFO_EET,HurinkVdata28.fjs,966.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.2777777777777778,small
8.0,FIFO_EET,HurinkVdata28.fjs,1030.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.36243386243386244,small
9.0,FIFO_EET,HurinkVdata28.fjs,941.0,0.0758021831512451,FIFO_EET,,15,10,756.0,0.2447089947089947,small
0.0,FIFO_EET,Kacem4.fjs,77.0,0.0214645147323608,FIFO_EET,,15,10,12.0,5.416666666666667,small
1.0,FIFO_EET,Kacem4.fjs,70.0,0.0214645147323608,FIFO_EET,,15,10,12.0,4.833333333333333,small
2.0,FIFO_EET,Kacem4.fjs,91.0,0.0214645147323608,FIFO_EET,,15,10,12.0,6.583333333333333,small
3.0,FIFO_EET,Kacem4.fjs,116.0,0.0214645147323608,FIFO_EET,,15,10,12.0,8.666666666666666,small
4.0,FIFO_EET,Kacem4.fjs,89.0,0.0214645147323608,FIFO_EET,,15,10,12.0,6.416666666666667,small
5.0,FIFO_EET,Kacem4.fjs,77.0,0.0214645147323608,FIFO_EET,,15,10,12.0,5.416666666666667,small
6.0,FIFO_EET,Kacem4.fjs,72.0,0.0214645147323608,FIFO_EET,,15,10,12.0,5.0,small
7.0,FIFO_EET,Kacem4.fjs,128.0,0.0214645147323608,FIFO_EET,,15,10,12.0,9.666666666666666,small
8.0,FIFO_EET,Kacem4.fjs,88.0,0.0214645147323608,FIFO_EET,,15,10,12.0,6.333333333333333,small
9.0,FIFO_EET,Kacem4.fjs,99.0,0.0214645147323608,FIFO_EET,,15,10,12.0,7.25,small
0.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
1.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
2.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
3.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
4.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
5.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
6.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
7.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
8.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
9.0,FIFO_SPT,HurinkSdata24.fjs,1289.0,0.070476484298706,FIFO_SPT,,15,10,1046.0,0.2323135755258126,small
0.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
1.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
2.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
3.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
4.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
5.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
6.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
7.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
8.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
9.0,FIFO_SPT,HurinkSdata25.fjs,1201.0,0.0722584962844848,FIFO_SPT,,15,10,927.0,0.29557713052858686,small
0.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
1.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
2.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
3.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
4.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
5.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
6.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
7.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
8.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
9.0,FIFO_SPT,HurinkSdata26.fjs,1202.0,0.070716905593872,FIFO_SPT,,15,10,1032.0,0.16472868217054262,small
0.0,FIFO_SPT,HurinkSdata27.fjs,1128.0,0.0710939168930053,FIFO_SPT,,15,10,935.0,0.20641711229946524,small
